1606636913.54,0.54
1606636915.99,0.442
1606636918.83,0.809
1606636921.63,0.792
1606636924.02,0.361
1606636927.34,1.308
1606636929.95,0.593
1606636932.67,0.689
1606636935.11,0.405
1606636937.95,0.827
1606636940.5,0.511
1606636942.92,0.394
1606636945.82,0.871
1606636948.46,0.607
1606636951.04,0.546
1606636953.73,0.667
1606636956.16,0.405
1606636959.52,1.339
1606636962.22,0.658
1606636964.63,0.389
1606636967.83,1.164
1606636970.63,0.781
1606636973.05,0.393
