1606636849.21,0.603
1606636851.85,0.621
1606636854.45,0.58
1606636857.89,1.425
1606636860.34,0.433
1606636862.73,0.376
1606636865.35,0.571
1606636867.8,0.443
1606636870.32,0.492
1606636872.71,0.383
1606636875.53,0.812
1606636877.95,0.395
1606636881.78,1.799
1606636884.24,0.43
1606636886.88,0.629
1606636891.5,2.614
1606636894.18,0.671
1606636898.57,2.371
1606636900.93,0.345
1606636903.96,1.026
1606636906.79,0.813
