1606637394.042152,36
1606637394.145826,37
1606637394.258113,37
1606637394.363007,37
1606637394.467199,38
1606637394.572442,38
1606637394.677529,37
1606637394.782107,39
1606637394.887860,38
1606637394.992875,39
1606637395.110279,38
1606637395.215976,40
1606637395.322628,39
1606637395.427523,40
1606637395.536442,40
1606637395.651342,42
1606637395.770231,40
1606637395.880217,40
1606637395.986557,49
1606637396.098765,52
1606637396.204196,63
1606637396.309983,70
1606637396.415406,64
1606637396.520371,43
1606637396.625906,43
1606637396.731100,42
1606637396.838970,43
1606637396.947883,42
1606637397.068298,43
1606637397.184472,43
1606637397.289705,44
1606637397.394584,44
1606637397.500135,45
1606637397.604630,45
1606637397.709973,45
1606637397.814794,45
1606637397.921172,46
1606637398.026615,45
1606637398.131891,46
1606637398.236636,46
1606637398.341822,45
1606637398.447323,47
1606637398.553525,47
1606637398.662932,53
1606637398.770907,56
1606637398.877298,67
1606637398.990704,72
1606637399.095775,75
1606637399.202368,53
1606637399.307394,49
1606637399.412956,49
1606637399.519331,49
1606637399.624113,48
1606637399.729284,49
1606637399.833980,48
1606637399.939993,48
1606637400.044160,49
1606637400.149476,49
1606637400.260452,50
1606637400.365948,50
1606637400.474867,50
1606637400.592801,51
1606637400.697017,51
1606637400.802792,51
1606637400.913782,50
1606637401.018147,50
1606637401.123436,52
1606637401.229513,54
1606637401.340482,53
1606637401.444712,64
1606637401.549903,62
1606637401.654603,72
1606637401.759501,74
1606637401.863687,82
1606637401.968136,82
1606637402.072194,55
1606637402.178110,55
1606637402.288468,52
1606637402.395440,54
1606637402.509031,53
1606637402.620340,54
1606637402.726941,53
1606637402.834872,55
1606637402.938860,56
1606637403.043337,56
1606637403.147437,56
1606637403.251808,56
1606637403.357662,56
1606637403.462123,57
1606637403.568094,55
1606637403.673522,57
1606637403.778810,56
1606637403.883994,56
1606637403.990147,56
1606637404.106991,58
1606637404.224911,58
1606637404.329332,67
1606637404.433273,66
1606637404.540206,66
1606637404.644350,77
1606637404.749600,80
1606637404.854571,87
1606637404.959109,83
1606637405.063870,60
1606637405.169344,61
1606637405.274646,59
1606637405.381962,59
1606637405.488364,59
1606637405.596157,60
1606637405.701218,59
1606637405.807737,59
1606637405.911942,59
1606637406.017554,60
1606637406.127470,59
1606637406.246667,60
1606637406.354119,61
1606637406.471240,60
1606637406.587798,60
1606637406.694186,60
1606637406.800645,60
1606637406.906143,61
1606637407.012294,61
1606637407.117448,63
1606637407.222042,72
1606637407.336231,73
1606637407.451662,72
1606637407.556555,72
1606637407.667467,81
1606637407.771436,96
1606637407.876715,90
1606637407.995057,67
1606637408.102697,64
1606637408.208617,63
1606637408.316702,63
1606637408.422462,62
1606637408.528394,64
1606637408.634102,64
1606637408.739861,63
1606637408.844231,63
1606637408.950998,63
1606637409.059528,64
1606637409.183951,64
1606637409.299794,65
1606637409.408445,63
1606637409.523980,64
1606637409.636463,65
1606637409.745729,65
1606637409.867077,65
1606637409.992326,65
1606637410.116120,65
1606637410.225733,72
1606637410.333587,74
1606637410.442357,76
1606637410.548997,86
1606637410.658274,86
1606637410.770575,94
1606637410.905353,93
1606637411.014519,66
1606637411.126032,67
1606637411.240050,67
1606637411.356283,68
1606637411.465678,68
1606637411.574451,69
1606637411.686030,69
1606637411.813395,68
1606637411.931417,67
1606637412.055241,69
1606637412.161265,69
1606637412.268051,69
1606637412.376374,69
1606637412.485080,69
1606637412.600216,70
1606637412.708886,70
1606637412.817585,69
1606637412.930699,68
1606637413.047025,69
1606637413.156504,68
1606637413.262689,71
1606637413.368253,70
1606637413.475441,71
1606637413.582334,70
1606637413.693324,70
1606637413.813826,72
1606637413.930498,83
1606637414.046995,81
1606637414.156639,80
1606637414.274139,82
1606637414.380665,93
1606637414.488802,98
1606637414.598487,93
1606637414.706941,91
1606637414.815604,82
1606637414.942513,82
1606637415.050128,73
1606637415.176611,71
1606637415.286939,72
1606637415.394896,72
1606637415.503593,74
1606637415.616412,74
1606637415.728330,75
1606637415.836876,73
1606637415.945960,73
1606637416.060181,74
1606637416.181708,72
1606637416.293472,74
1606637416.402623,74
1606637416.511912,74
1606637416.621665,74
1606637416.761923,75
1606637416.881459,75
1606637416.988544,75
1606637417.094320,75
1606637417.204404,74
1606637417.312306,75
1606637417.422009,75
1606637417.528145,76
1606637417.641483,75
1606637417.764863,77
1606637417.875567,84
1606637417.984478,84
1606637418.096735,86
1606637418.204070,87
1606637418.314441,96
1606637418.420506,96
1606637418.526889,93
1606637418.637136,94
1606637418.748611,96
1606637418.858660,95
1606637418.970189,78
1606637419.080286,79
1606637419.196025,77
1606637419.309999,77
1606637419.425334,77
1606637419.531057,79
1606637419.637455,80
1606637419.755387,79
1606637419.878192,78
1606637419.986113,78
1606637420.095742,78
1606637420.203866,78
1606637420.327925,79
1606637420.436834,79
1606637420.543122,80
1606637420.651074,80
1606637420.762493,79
1606637420.901065,79
1606637421.011550,80
1606637421.123980,80
1606637421.232391,80
1606637421.340024,81
1606637421.448478,81
1606637421.554891,80
1606637421.667727,81
1606637421.779783,81
1606637421.921020,87
1606637422.043262,89
1606637422.150372,92
1606637422.254220,90
1606637422.364384,99
1606637422.474367,99
1606637422.587727,98
1606637422.696354,99
1606637422.809696,100
1606637422.936805,71
1606637423.045049,40
1606637423.153517,41
1606637423.261267,40
1606637423.373196,42
1606637423.485721,42
1606637423.599356,43
1606637423.711779,49
1606637423.831016,43
1606637423.967590,43
1606637424.098804,42
1606637424.205918,42
1606637424.311917,44
1606637424.419524,44
1606637424.524066,43
1606637424.635224,44
1606637424.743842,43
1606637424.853781,45
1606637424.966793,44
1606637425.076914,44
1606637425.187459,45
1606637425.301764,46
1606637425.411796,45
1606637425.520545,45
1606637425.632169,47
1606637425.742388,45
1606637425.864174,47
1606637425.972141,57
1606637426.079500,62
1606637426.187711,63
1606637426.295308,64
1606637426.407175,67
1606637426.517095,82
1606637426.627224,81
1606637426.736861,49
1606637426.845670,51
1606637426.954705,47
1606637427.073609,49
1606637427.183616,50
1606637427.292121,49
1606637427.399974,49
1606637427.505585,49
1606637427.615945,49
1606637427.754083,50
1606637427.863587,49
1606637427.969024,49
1606637428.075329,49
1606637428.192196,50
1606637428.300519,50
1606637428.412272,50
1606637428.526221,50
1606637428.640655,51
1606637428.747969,52
1606637428.857120,53
1606637428.961366,62
1606637429.065687,61
1606637429.189534,69
1606637429.298648,72
1606637429.408530,81
1606637429.529415,82
1606637429.644452,55
1606637429.764459,52
1606637429.874397,53
1606637429.996208,53
1606637430.105583,54
1606637430.210285,53
1606637430.321125,54
1606637430.430402,55
1606637430.544510,54
1606637430.665018,55
1606637430.774569,56
1606637430.883188,54
1606637430.992585,54
1606637431.108253,55
1606637431.213932,54
1606637431.335054,56
1606637431.443348,56
1606637431.551013,57
1606637431.684297,56
1606637431.796615,63
1606637431.905597,63
1606637432.021046,66
1606637432.128797,76
1606637432.259922,78
1606637432.374030,85
1606637432.488673,72
1606637432.600360,59
1606637432.710677,59
1606637432.827080,58
1606637432.939695,57
1606637433.047100,58
1606637433.169824,57
1606637433.279636,57
1606637433.402824,60
1606637433.507955,59
1606637433.616794,60
1606637433.725121,59
1606637433.839691,58
1606637433.949806,60
1606637434.058925,59
1606637434.172831,60
1606637434.285169,59
1606637434.419764,61
1606637434.524343,61
1606637434.637623,61
1606637434.741725,71
1606637434.848091,73
1606637434.952056,72
1606637435.058172,70
1606637435.165355,81
1606637435.270958,95
1606637435.411105,90
1606637435.519678,64
1606637435.637734,65
1606637435.765594,63
1606637435.887580,62
1606637435.996697,62
1606637436.110336,63
1606637436.236419,64
1606637436.354362,63
1606637436.462435,63
1606637436.573000,64
1606637436.680526,64
1606637436.792064,65
1606637436.905888,63
1606637437.019234,63
1606637437.128813,63
1606637437.251123,65
1606637437.356249,66
1606637437.463099,65
1606637437.570083,66
1606637437.675227,67
1606637437.780919,73
1606637437.893594,73
1606637438.003873,75
1606637438.111424,88
1606637438.221384,88
1606637438.340190,92
1606637438.446894,92
1606637438.551077,77
1606637438.655544,69
1606637438.761572,66
1606637438.868326,66
1606637438.985071,67
1606637439.090617,67
1606637439.196378,67
1606637439.314758,68
1606637439.419572,68
1606637439.523881,69
1606637439.640844,60
1606637439.758905,19
1606637439.863417,0
1606637439.977315,0
1606637440.083251,0
1606637440.189114,0
1606637440.294532,0
1606637440.400099,0
1606637440.514460,1
1606637440.632234,0
1606637440.755885,0
1606637440.860125,0
1606637440.978401,0
1606637441.083270,0
1606637441.188050,0
1606637441.292435,0
1606637441.396757,0
