1606636548.55,0.881
1606636551.44,0.876
1606636554.39,0.921
1606636557.38,0.984
1606636561.29,1.892
1606636565.28,1.972
1606636569.4,2.108
1606636572.16,0.748
1606636575.03,0.856
1606636577.92,0.871
1606636580.83,0.894
1606636584.52,1.676
1606636588.63,2.101
1606636593.32,2.66
1606636597.42,2.086
1606636600.2,0.756
1606636603.08,0.855
1606636606.0,0.913
